128 662.455224 663.104478 1.142054 1.144154
129 663.104478 663.753731 1.139959 1.142054
130 663.753731 664.402985 1.137868 1.139959
131 664.402985 665.052239 1.135781 1.137868
132 665.052239 665.701493 1.133698 1.135781
133 665.701493 666.350746 1.131619 1.133698
134 666.350746 667.000000 1.129544 1.131619
135 667.000000 667.649254 1.127473 1.129544
136 667.649254 668.298507 1.125406 1.127473
137 668.298507 668.947761 1.123343 1.125406
138 668.947761 669.597015 1.121284 1.123343
139 669.597015 670.246269 1.119230 1.121284
140 670.246269 670.895522 1.117179 1.119230
141 670.895522 671.544776 1.115132 1.117179
142 671.544776 672.194030 1.113089 1.115132
143 672.194030 672.843284 1.111050 1.113089
144 672.843284 673.492537 1.109015 1.111050
145 673.492537 674.141791 1.106984 1.109015
146 674.141791 674.791045 1.104956 1.106984
147 674.791045 675.440299 1.102933 1.104956
148 675.440299 676.089552 1.100914 1.102933
149 676.089552 676.738806 1.098898 1.100914
150 676.738806 677.388060 1.096886 1.098898
151 677.388060 678.037313 1.094878 1.096886
152 678.037313 678.686567 1.092874 1.094878
153 678.686567 679.335821 1.090874 1.092874
154 679.335821 679.985075 1.088878 1.090874
155 679.985075 680.634328 1.086885 1.088878
156 680.634328 681.283582 1.084896 1.086885
157 681.283582 681.932836 1.082912 1.084896
158 681.932836 682.582090 1.080930 1.082912
159 682.582090 683.231343 1.078953 1.080930
160 683.231343 683.880597 1.076979 1.078953
161 683.880597 684.529851 1.075009 1.076979
162 684.529851 685.179104 1.073043 1.075009
163 685.179104 685.828358 1.071081 1.073043
164 685.828358 686.477612 1.069122 1.071081
165 686.477612 687.126866 1.067167 1.069122
166 687.126866 687.776119 1.065215 1.067167
167 687.776119 688.425373 1.063268 1.065215
168 688.425373 689.074627 1.061324 1.063268
169 689.074627 689.723881 1.059383 1.061324
170 689.723881 690.373134 1.057446 1.059383
171 690.373134 691.022388 1.055513 1.057446
172 691.022388 691.671642 1.053584 1.055513
173 691.671642 692.320896 1.051658 1.053584
174 692.320896 692.970149 1.049736 1.051658
175 692.970149 693.619403 1.047817 1.049736
176 693.619403 694.268657 1.045902 1.047817
177 694.268657 694.917910 1.043991 1.045902
178 694.917910 695.567164 1.042083 1.043991
179 695.567164 696.216418 1.040178 1.042083
180 696.216418 696.865672 1.038278 1.040178
181 696.865672 697.514925 1.036380 1.038278
182 697.514925 698.164179 1.034487 1.036380
183 698.164179 698.813433 1.032597 1.034487
184 698.813433 699.462687 1.030710 1.032597
185 699.462687 700.111940 1.028827 1.030710
186 700.111940 700.761194 1.026947 1.028827
187 700.761194 701.410448 1.025071 1.026947
188 701.410448 702.059701 1.023198 1.025071
189 702.059701 702.708955 1.021329 1.023198
